video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date,weight,classifs,classif,pick,round,rec_from
Z3VX2CTLOJE,Joe Biden,UCWNpXitY8eJ-ku6M-v25MKw,1603411826.0,Republicans React to The First Presidential Debate | Joe Biden For President 2020,Joe Biden won't just be a president for Democrats — he will be a president for all Americans. Watch as Republicans react to moments from the first Presidential ...,,https://i.ytimg.com/vi/Z3VX2CTLOJE/hqdefault.jpg,2020-10-22 13:09:15.618820,-0.5,"['PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Politician']",Neutral,False,0,start
ZhjtuzlDIOk,CBC News,UCuFFtHWoLl5fauMMD5Ww2jA,1603234618.0,Mics to be muted during first answers in next presidential debate,U.S. President Donald Trump and Democrat Joe Biden will have their microphones cut off in Thursday's debate while their rival delivers his opening two-minute ...,,https://i.ytimg.com/vi/ZhjtuzlDIOk/hqdefault.jpg,2020-10-22 13:09:15.618850,-0.5555555555555556,"['Mainstream News', 'StateFunded', 'PartisanLeft', 'SocialJustice', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'StateFunded', 'Mainstream News']",Left,True,0,start
SupQllgXiR4,NewsNOW from FOX,UCJg9wBPyKMNA5sRDnvzmkdg,1603421123.0,PRESIDENTIAL DEBATE: Biden Campaign Manager Speaks on Key Issues,"Ahead of the final presidential debate before the election, NewsNOW from FOX's Rain Augustine speaks with the Biden Campaign Manager, Julia Rodriguez, ...",,https://i.ytimg.com/vi/SupQllgXiR4/hqdefault.jpg,2020-10-22 13:09:15.618881,1.5714285714285714,"['PartisanRight', 'PartisanRight', 'AntiSJW', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'Mainstream News']",Far Right,False,0,start
l025YIk0-mw,Fox Business,UCCXoCcu9Rp7NPbTzIvogpZg,1603395015.0,Trump prepared to bring up China at final presidential debate: Farah,White House Communications Director and assistant to the president Alyssa Farah weighs in on the debate topics released by the moderator for final ...,,https://i.ytimg.com/vi/l025YIk0-mw/hqdefault.jpg,2020-10-22 13:09:15.618911,1.3333333333333333,"['PartisanRight', 'Mainstream News', 'PartisanRight']",Right,False,0,start
fGcOnhrdaFs,CBS News,UC8p1vwvWtl6T73JiExfWs1g,1603241358.0,Trump and Biden prepare for final presidential debate,President Trump and Democratic nominee Joe Biden will have their mics muted when their opponent gets 2 minutes to speak during their final debate Thursday ...,,https://i.ytimg.com/vi/fGcOnhrdaFs/hqdefault.jpg,2020-10-22 13:09:15.618941,-0.2,"['Mainstream News', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start
1rY3DnU7Px0,CBS This Morning,UC-SJ6nODDmufqBzPBwCvYvQ,1603221524.0,Microphones can be muted during presidential debate responses,The candidates' microphones will be muted in Thursday's presidential debate when one of the candidates is giving his uninterrupted response. Ed O'Keefe has ...,,https://i.ytimg.com/vi/1rY3DnU7Px0/hqdefault.jpg,2020-10-22 13:09:15.618972,-0.25,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start
L82Kqj1zIjg,The Late Show with Stephen Colbert,UCMtFAi84ehTSYSE9XoHefig,1603273847.0,"The Mute Button May Play Into Trump's New Debate Strategy: Tell Jokes, Give Biden Room For Gaffes","This week's Presidential debate will feature a mute button to prevent interruptions, but the button may go unused if President Trump listens to his advisors' advice and adopts a softer, funnier tone. Join Stephen Colbert for reactions when he hosts #LateShowLIVE following the debate. #Colbert #Monologue #BetterKnowABallot

Subscribe To ""The Late Show"" Channel HERE: http://bit.ly/ColbertYouTube
For more content from ""The Late Show with Stephen Colbert"", click HERE: http://bit.ly/1AKISnR
Watch full episodes of ""The Late Show"" HERE: http://bit.ly/1Puei40
Like ""The Late Show"" on Facebook HERE: http://on.fb.me/1df139Y
Follow ""The Late Show"" on Twitter HERE: http://bit.ly/1dMzZzG
Follow ""The Late Show"" on Google+ HERE: http://bit.ly/1JlGgzw
Follow ""The Late Show"" on Instagram HERE: http://bit.ly/29wfREj
Follow ""The Late Show"" on Tumblr HERE: http://bit.ly/29DVvtR

Watch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.

Get the CBS app for iPhone & iPad! Click HERE: http://bit.ly/12rLxge

Get new episodes of shows you love across devices the next day, stream live TV, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
The Late Show with Stephen Colbert is the premier late night talk show on CBS, airing at 11:35pm EST, streaming online via CBS All Access, and delivered to the International Space Station on a USB drive taped to a weather balloon. Every night, viewers can expect: Comedy, humor, funny moments, witty interviews, celebrities, famous people, movie stars, bits, humorous celebrities doing bits, funny celebs, big group photos of every star from Hollywood, even the reclusive ones, plus also jokes.",,https://i.ytimg.com/vi/L82Kqj1zIjg/hqdefault.jpg,2020-10-22 13:09:16.135645,-1.5,"['PartisanLeft', 'LateNightTalkShow', 'PartisanLeft', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft']",Far Left,False,1,ZhjtuzlDIOk
XlOwXHEYtwE,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,1603181070.0,"Trump Now Crashing In 2020 As Some Fans Bolt, Echoing Trump U. Debacle | MSNBC","New 2020 polls from six key states show some Trump 2016 voters abandoning him -- imperiling his narrow coalition. MSNBC's Ari Melber reports on why both the loyalty and enmity among Trump fans is different than for other politicians; and Melber documents how Trump customers turned on his con in the ""Trump University"" case and explores the parallels to Trump's political standing today. (This interview is from MSNBC’s “The Beat with Ari Melber, a news show covering politics, law and culture airing nightly at 6pm ET on MSNBC. http://www.thebeatwithari.com). Aired on 10/19/2020.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About The Beat with Ari Melber: Former lawyer Ari Melber leads this show that provides in-depth analysis of the day's biggest news stories. """"The Beat"""" features guest interviews in addition to reporting on stories from across the country. The stories that are covered span across the political spectrum. In addition to his law background, Melber is a former Senate staffer, giving him a unique perspective to share on the political happenings coming out of Washington, D.C.

MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Trump Now Crashing In 2020 As Some Fans Bolt, Echoing Trump U. Debacle | MSNBC",,https://i.ytimg.com/vi/XlOwXHEYtwE/hqdefault.jpg,2020-10-22 13:09:16.135681,-0.5714285714285714,"['PartisanLeft', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Left,False,1,ZhjtuzlDIOk
4UFfD0HIhv4,Saturday Night Live,UCqFzWxSCi39LnW1JKFR3efg,1603029991.0,Dueling Town Halls Cold Open - SNL,"George Stephanopoulos (Mikey Day) hosts a town hall with Joe Biden (Jim Carrey) while Savannah Guthrie (Kate McKinnon) hosts one with Donald Trump (Alec Baldwin).

Saturday Night Live.  Stream now on Peacock: https://bit.ly/3j1IRUk

Subscribe to SNL: https://goo.gl/tUsXwM
Stream Current Full Episodes: http://www.nbc.com/saturday-night-live
 
WATCH PAST SNL SEASONS
Google Play - http://bit.ly/SNLGooglePlay
iTunes - http://bit.ly/SNLiTunes
 
SNL ON SOCIAL
SNL Instagram: http://instagram.com/nbcsnl
SNL Facebook: https://www.facebook.com/snl
SNL Twitter: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Pinterest: http://www.pinterest.com/nbcsnl/
 
GET MORE NBC
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Tumblr: http://NBCtv.tumblr.com/
YouTube: http://www.youtube.com/nbc
NBC Instagram: http://instagram.com/nbctv
 
#SNL #IssaRae #JustinBieber #SNL46",,https://i.ytimg.com/vi/4UFfD0HIhv4/hqdefault.jpg,2020-10-22 13:09:16.135710,0.0,['None'],Neutral,False,1,ZhjtuzlDIOk
-avpx8UTakI,CBC News,UCuFFtHWoLl5fauMMD5Ww2jA,1410395195.0,Oil change scams: Hidden camera investigation on what really happens to your car (CBC Marketplace),"CBC Marketplace finds aggressive upselling and services paid for but not performedTo read the full story:
http://www.cbc.ca/1.2418675. Originally broadcast Nov 8, 2013. 

When you trust someone else to take care of your car, can you trust that they're not taking you for a ride? Our undercover investigation reveals ripoffs at a popular oil change chain. We're going in for the advertised $19.99 oil change, but you won't believe the charges we end up with. And did they even do the work? We go up on the hoist to show you what’s really going down at these oil change shops.

More from CBC Marketplace, Canada's top consumer affairs show:
Watch episodes online at http://cbc.ca/marketplace
Like us on Facebook: http://facebook.com/cbcmarketplace
Talk to us on Twitter: http://twitter.com/cbcmarketplace 
Follow our hosts @cbctom and @cbcerica",,https://i.ytimg.com/vi/-avpx8UTakI/hqdefault.jpg,2020-10-22 13:09:16.135738,-0.5555555555555556,"['Mainstream News', 'StateFunded', 'PartisanLeft', 'SocialJustice', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'StateFunded', 'Mainstream News']",Left,False,1,ZhjtuzlDIOk
hZ1V-BMxJU8,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1603359628.0,"NBC Nightly News Broadcast (Full) - October 21st, 2020 | NBC Nightly News","Former President Obama holds campaign event for Joe Biden, CDC issues new guidance on close contact and spread of Covid-19, and educators speak out about mental health toll of teaching through pandemic.

Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).

00:00 Intro
00:23 FBI: Iran And Russia Behind Threatening Emails Sent To U.S. Voters
02:13 Mitt Romney Says He Did Not Vote For Trump
02:38 Tax Records Show Trump Linked To Bank Account In China
03:07 Obama Makes The Case For Biden First Campaign Rally
05:28 CDC Changes Guidance On 'Close Contact' Spread
06:09 Superspreader Events Linked To Salvation Army, Churches
06:35 Tidal Wave Of New Covid Infections Sweeps Across U.S.
07:13 Staggering Surge Of Covid Cases Hitting Midwest
09:06 Oxycontin Makers To Plead Guilty In $8 Billion Settlement
10:47 Pope Francis Endorses Same-Sex Civil Unions
12:14 Parents Of 545 Separated Migrant Children Can't Be Found
12:42 Record Early Voting In Georgia After Primary Chaos
14:56 Record-Breaking Early Snow Slams Central U.S.
15:25 Teachers Sound The Alarm Over Pandemic Stress
18:02 Sound Media Scams Surge During Covid Pandemic

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Watch more NBC video: http://bit.ly/MoreNBCNews

Connect with NBC Nightly News online! 
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8
Find Nightly News on Facebook: https://bit.ly/2TZ1PhF
Follow Nightly News on Twitter: https://bit.ly/1yFY2s4
Follow Nightly News on Instagram: https://bit.ly/2tEncJD
 
NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.""

NBC Nightly News Broadcast (Full) - October 21st, 2020 | NBC Nightly News",,https://i.ytimg.com/vi/hZ1V-BMxJU8/hqdefault.jpg,2020-10-22 13:09:16.135765,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,1,ZhjtuzlDIOk
QcUmZ4Eephc,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1603411654.0,RNC chairwoman: Debate moderator needs to ask Biden tough questions,"Ronna McDaniel joins 'America's Newsroom' ahead of tonight's presidential debate.

Subscribe to Fox News! https://bit.ly/2vaBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",,https://i.ytimg.com/vi/QcUmZ4Eephc/hqdefault.jpg,2020-10-22 13:09:16.135791,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,1,ZhjtuzlDIOk
ykR1SKh1AeU,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1602848007.0,Highlights From Trump And Biden’s Dueling Town Hall Events | NBC News,"Watch highlights from President Trump and Joe Biden’s town hall events, which were simultaneously broadcast live on NBC and ABC, respectively.
» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Watch more NBC video: http://bit.ly/MoreNBCNews

NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.

Connect with NBC News Online!
NBC News App: https://apps.nbcnews.com/mobile
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

Highlights From Trump And Biden’s Dueling Town Hall Events | NBC News",,https://i.ytimg.com/vi/ykR1SKh1AeU/hqdefault.jpg,2020-10-22 13:09:16.135818,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,1,ZhjtuzlDIOk
W1yqcagavfY,CBC News,UCuFFtHWoLl5fauMMD5Ww2jA,1602301746.0,Tracking Amazon returns: Here's where they really go (Marketplace),"Where do all our easy and free online returns really end up? We bought products from Amazon and then returned them with tracking devices hidden inside to follow the trail. Next, we posed as buyers in the lucrative liquidation marketplace where we bid on a truckload of returned products. How much can we resell compared to what will get trashed?

»»» Subscribe to CBC News to watch more videos: http://bit.ly/1RreYWS

Connect with CBC News Online:

For breaking news, video, audio and in-depth coverage: http://bit.ly/1Z0m6iX
Find CBC News on Facebook: http://bit.ly/1WjG36m
Follow CBC News on Twitter: http://bit.ly/1sA5P9H
For breaking news on Twitter: http://bit.ly/1WjDyks
Follow CBC News on Instagram: http://bit.ly/1Z0iE7O

Download the CBC News app for iOS: http://apple.co/25mpsUz
Download the CBC News app for Android: http://bit.ly/1XxuozZ

»»»»»»»»»»»»»»»»»»
For more than 75 years, CBC News has been the source Canadians turn to, to keep them informed about their communities, their country and their world. Through regional and national programming on multiple platforms, including CBC Television, CBC News Network, CBC Radio, CBCNews.ca, mobile and on-demand, CBC News and its internationally recognized team of award-winning journalists deliver the breaking stories, the issues, the analyses and the personalities that matter to Canadians.",,https://i.ytimg.com/vi/W1yqcagavfY/hqdefault.jpg,2020-10-22 13:09:16.135844,-0.5555555555555556,"['Mainstream News', 'StateFunded', 'PartisanLeft', 'SocialJustice', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'StateFunded', 'Mainstream News']",Left,False,1,ZhjtuzlDIOk
Xi_TlpScLRQ,The Daily Show with Trevor Noah,UCwWhs_6x42TyRM4Wstoq8HA,1603359323.0,How to Spot a Trump Lie | The Daily Social Distancing Show,"Ahead of the second presidential debate, Michael Kosta assembles a panel of three professional liars to rate President Trump’s first debate performance and his lying skills. #DailyShow #TrevorNoah #MichaelKosta

To help World Central Kitchen serve food to people in voting lines, especially in underserved Black and Brown communities where voting lines are historically longer, go to https://dailyshow.com/chefsforthepolls

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Watch full episodes of The Daily Show for free: http://www.cc.com/shows/the-daily-show-with-trevor-noah/full-episodes

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",,https://i.ytimg.com/vi/Xi_TlpScLRQ/hqdefault.jpg,2020-10-22 13:09:16.135871,-1.7857142857142858,"['PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft']",Far Left,True,1,ZhjtuzlDIOk
xxwyIb_gEI4,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1603251322.0,Kayleigh McEnany calls decision to mute debate mics 'pathetic',"White House press secretary Kayleigh McEnany hits at the media and the Commission for Presidential Debates on 'Bill Hemmer Reports'. #FoxNews

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/xxwyIb_gEI4/hqdefault.jpg,2020-10-22 13:09:16.135897,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,1,ZhjtuzlDIOk
0WXz80eghKE,The Daily Show with Trevor Noah,UCwWhs_6x42TyRM4Wstoq8HA,1602818003.0,Trump’s First Term Trips Abroad | The Daily Show,"In Trump’s first term, he’s thrown candy at Angela Merkel, negged the G7, and united the world against him. Here’s a look back at Trump’s first term trips abroad. #DailyShow #Trump #TrevorNoah

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Watch full episodes of The Daily Show for free: http://www.cc.com/shows/the-daily-show-with-trevor-noah/full-episodes

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",,https://i.ytimg.com/vi/0WXz80eghKE/hqdefault.jpg,2020-10-22 13:09:16.449867,-1.7857142857142858,"['PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft']",Far Left,True,2,Xi_TlpScLRQ
BzEIHuYM-3U,The Daily Show with Trevor Noah,UCwWhs_6x42TyRM4Wstoq8HA,1603358067.0,"U.S. Takes On Google, AOC’s on Twitch & Trump Pays Taxes in China | The Daily Social Distancing Show","The government starts a war with Google, Alexandria Ocasio-Cortez makes her Twitch debut to get people to the polls, and President Trump pays six-figure taxes to China. #DailyShow #TrevorNoah #Google

To help World Central Kitchen serve food to people in voting lines, especially in underserved Black and Brown communities where voting lines are historically longer, go to https://dailyshow.com/chefsforthepolls

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Watch full episodes of The Daily Show for free: http://www.cc.com/shows/the-daily-show-with-trevor-noah/full-episodes

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",,https://i.ytimg.com/vi/BzEIHuYM-3U/hqdefault.jpg,2020-10-22 13:09:16.449903,-1.7857142857142858,"['PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft']",Far Left,False,2,Xi_TlpScLRQ
VFzneJNI2RE,The Daily Show with Trevor Noah,UCwWhs_6x42TyRM4Wstoq8HA,1603271974.0,"Nigerian End SARS Protests - If You Don’t Know, Now You Know | The Daily Social Distancing Show","Nigerians take to the streets to call for an end to the country’s SARS police unit, which has been linked to widespread profiling and harassment. #DailyShow #TrevorNoah #EndSARS

To help World Central Kitchen serve food to people in voting lines, especially in underserved Black and Brown communities where voting lines are historically longer, go to https://dailyshow.com/chefsforthepolls

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Watch full episodes of The Daily Show for free: http://www.cc.com/shows/the-daily-show-with-trevor-noah/full-episodes

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",,https://i.ytimg.com/vi/VFzneJNI2RE/hqdefault.jpg,2020-10-22 13:09:16.449932,-1.7857142857142858,"['PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft']",Far Left,False,2,Xi_TlpScLRQ
bYHvu3y8w-c,The Daily Show with Trevor Noah,UCwWhs_6x42TyRM4Wstoq8HA,1603273409.0,Early Voting Sets Records as Trump Trashes Dr. Fauci | The Daily Social Distancing Show,"While states shatter early voting records, President Trump claims people are tired of hearing about coronavirus, says Joe Biden will “listen to the scientists” and threatens to leave the country if he loses the election. #DailyShow #TrevorNoah #2020Election

To help World Central Kitchen serve food to people in voting lines, especially in underserved Black and Brown communities where voting lines are historically longer, go to https://dailyshow.com/chefsforthepolls

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Watch full episodes of The Daily Show for free: http://www.cc.com/shows/the-daily-show-with-trevor-noah/full-episodes

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",,https://i.ytimg.com/vi/bYHvu3y8w-c/hqdefault.jpg,2020-10-22 13:09:16.449959,-1.7857142857142858,"['PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow', 'LateNightTalkShow', 'PartisanLeft', 'PartisanLeft']",Far Left,False,2,Xi_TlpScLRQ
