,video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date,weight,classifs,classif,pick,round,rec_from
10,byGJzMhcRSk,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1532643926.0,"""Gangster Rap"" Battle Ep. 3 Official Clip | Who Is America? | SHOWTIME","A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/byGJzMhcRSk/hqdefault.jpg,2020-10-22 10:16:51.475946,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,True,1,iKVwkU2RI4s
11,kgepxyAAnps,Jimmy Kimmel Live,UCa6vGFO9ty8v5KZJXQxdhaw,1541606641.0,Sacha Baron Cohen on Pranking Politicians,"Sacha talks about 'voting' in the midterm election, pranking politicians like former Vice President Dick Cheney, Rep. Dana Rohrabacher and former Rep. Jason Spencer, upsetting conservatives in Arizona with his plans to build a mega mosque, and needing a bullet proof clipboard – all for his very funny show 'Who is America?'

For more of Sacha’s pranks, check out “Who is America?” here…
 
https://www.youtube.com/watch?v=QkXeMoBPSDk
 
https://www.youtube.com/watch?v=4k4pMTsa1Kw
 
https://www.youtube.com/playlist?list=ELdWrrUpbus-BOcwM2LDR-KA
 
 
Lie Witness News - Did You Vote in the Midterms Today? https://youtu.be/UNKRZs_a5vk  
 
SUBSCRIBE to get the latest #KIMMEL: http://bit.ly/JKLSubscribe
 
Watch Mean Tweets: http://bit.ly/KimmelMT10
 
Connect with Jimmy Kimmel Live Online:
 
Visit the Jimmy Kimmel Live WEBSITE: http://bit.ly/JKLWebsite
Like Jimmy Kimmel on FACEBOOK: http://bit.ly/KimmelFB
Like Jimmy Kimmel Live on FACEBOOK: http://bit.ly/JKLFacebook
Follow @JimmyKimmel on TWITTER: http://bit.ly/KimmelTW
Follow Jimmy Kimmel Live on TWITTER: http://bit.ly/JKLTwitter
Follow Jimmy Kimmel Live on INSTAGRAM: http://bit.ly/JKLInstagram
 
About Jimmy Kimmel Live:
 
Jimmy Kimmel serves as host and executive producer of Emmy-winning ""Jimmy Kimmel Live,"" ABC's late-night talk show.

""Jimmy Kimmel Live"" is well known for its huge viral video successes with 5.6 billion views on YouTube alone.
Some of Kimmel's most popular comedy bits include - Mean Tweets, Lie Witness News, Jimmy's Twerk Fail Prank, Unnecessary Censorship, YouTube Challenge, The Baby Bachelor, Movie: The Movie, Handsome Men's Club, Jimmy Kimmel Lie Detective and music videos like ""I (Wanna) Channing All Over Your Tatum"" and a Blurred Lines parody with Robin Thicke, Pharrell, Jimmy and his security guard Guillermo.
Now in its sixteenth season, Kimmel's guests have included: Johnny Depp, Meryl Streep, Tom Cruise, Halle Berry, Harrison Ford, Jennifer Aniston, Will Ferrell, Katy Perry, Tom Hanks, Scarlett Johansson, Channing Tatum, George Clooney, Larry David, Charlize Theron, Mark Wahlberg, Kobe Bryant, Steve Carell, Hugh Jackman, Kristen Wiig, Jeff Bridges, Jennifer Garner, Ryan Gosling, Bryan Cranston, Jamie Foxx, Amy Poehler, Ben Affleck, Robert Downey Jr., Jake Gyllenhaal, Oprah, and unfortunately Matt Damon.

Sacha Baron Cohen on Pranking Politicians
https://youtu.be/kgepxyAAnps",,https://i.ytimg.com/vi/kgepxyAAnps/hqdefault.jpg,2020-10-22 10:16:51.475980,-1.7142857142857142,"['LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow']",Far Left,False,1,iKVwkU2RI4s
12,4k4pMTsa1Kw,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1532371588.0,Official Clip ft. Jason Spencer | Ep.2 | Who Is America? | SHOWTIME,"A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get SHOWTIME merchandise now: https://s.sho.com/33FGC1D

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/4k4pMTsa1Kw/hqdefault.jpg,2020-10-22 10:16:51.476011,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,False,1,iKVwkU2RI4s
13,3kaJaDx51iw,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1532643921.0,'Roy Moore Interview' Ep. 3 Official Clip | Who Is America? | SHOWTIME,"A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/3kaJaDx51iw/hqdefault.jpg,2020-10-22 10:16:51.795625,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,True,2,byGJzMhcRSk
14,4k4pMTsa1Kw,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1532371588.0,Official Clip ft. Jason Spencer | Ep.2 | Who Is America? | SHOWTIME,"A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get SHOWTIME merchandise now: https://s.sho.com/33FGC1D

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/4k4pMTsa1Kw/hqdefault.jpg,2020-10-22 10:16:51.795687,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,False,2,byGJzMhcRSk
15,kgepxyAAnps,Jimmy Kimmel Live,UCa6vGFO9ty8v5KZJXQxdhaw,1541606641.0,Sacha Baron Cohen on Pranking Politicians,"Sacha talks about 'voting' in the midterm election, pranking politicians like former Vice President Dick Cheney, Rep. Dana Rohrabacher and former Rep. Jason Spencer, upsetting conservatives in Arizona with his plans to build a mega mosque, and needing a bullet proof clipboard – all for his very funny show 'Who is America?'

For more of Sacha’s pranks, check out “Who is America?” here…
 
https://www.youtube.com/watch?v=QkXeMoBPSDk
 
https://www.youtube.com/watch?v=4k4pMTsa1Kw
 
https://www.youtube.com/playlist?list=ELdWrrUpbus-BOcwM2LDR-KA
 
 
Lie Witness News - Did You Vote in the Midterms Today? https://youtu.be/UNKRZs_a5vk  
 
SUBSCRIBE to get the latest #KIMMEL: http://bit.ly/JKLSubscribe
 
Watch Mean Tweets: http://bit.ly/KimmelMT10
 
Connect with Jimmy Kimmel Live Online:
 
Visit the Jimmy Kimmel Live WEBSITE: http://bit.ly/JKLWebsite
Like Jimmy Kimmel on FACEBOOK: http://bit.ly/KimmelFB
Like Jimmy Kimmel Live on FACEBOOK: http://bit.ly/JKLFacebook
Follow @JimmyKimmel on TWITTER: http://bit.ly/KimmelTW
Follow Jimmy Kimmel Live on TWITTER: http://bit.ly/JKLTwitter
Follow Jimmy Kimmel Live on INSTAGRAM: http://bit.ly/JKLInstagram
 
About Jimmy Kimmel Live:
 
Jimmy Kimmel serves as host and executive producer of Emmy-winning ""Jimmy Kimmel Live,"" ABC's late-night talk show.

""Jimmy Kimmel Live"" is well known for its huge viral video successes with 5.6 billion views on YouTube alone.
Some of Kimmel's most popular comedy bits include - Mean Tweets, Lie Witness News, Jimmy's Twerk Fail Prank, Unnecessary Censorship, YouTube Challenge, The Baby Bachelor, Movie: The Movie, Handsome Men's Club, Jimmy Kimmel Lie Detective and music videos like ""I (Wanna) Channing All Over Your Tatum"" and a Blurred Lines parody with Robin Thicke, Pharrell, Jimmy and his security guard Guillermo.
Now in its sixteenth season, Kimmel's guests have included: Johnny Depp, Meryl Streep, Tom Cruise, Halle Berry, Harrison Ford, Jennifer Aniston, Will Ferrell, Katy Perry, Tom Hanks, Scarlett Johansson, Channing Tatum, George Clooney, Larry David, Charlize Theron, Mark Wahlberg, Kobe Bryant, Steve Carell, Hugh Jackman, Kristen Wiig, Jeff Bridges, Jennifer Garner, Ryan Gosling, Bryan Cranston, Jamie Foxx, Amy Poehler, Ben Affleck, Robert Downey Jr., Jake Gyllenhaal, Oprah, and unfortunately Matt Damon.

Sacha Baron Cohen on Pranking Politicians
https://youtu.be/kgepxyAAnps",,https://i.ytimg.com/vi/kgepxyAAnps/hqdefault.jpg,2020-10-22 10:16:51.795738,-1.7142857142857142,"['LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow']",Far Left,False,2,byGJzMhcRSk
16,QkXeMoBPSDk,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1531545488.0,Kinder Guardians | Who Is America? | Sacha Baron Cohen SHOWTIME Series,"A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get SHOWTIME merchandise now: https://s.sho.com/33FGC1D

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/QkXeMoBPSDk/hqdefault.jpg,2020-10-22 10:16:52.117777,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,True,3,3kaJaDx51iw
17,kgepxyAAnps,Jimmy Kimmel Live,UCa6vGFO9ty8v5KZJXQxdhaw,1541606641.0,Sacha Baron Cohen on Pranking Politicians,"Sacha talks about 'voting' in the midterm election, pranking politicians like former Vice President Dick Cheney, Rep. Dana Rohrabacher and former Rep. Jason Spencer, upsetting conservatives in Arizona with his plans to build a mega mosque, and needing a bullet proof clipboard – all for his very funny show 'Who is America?'

For more of Sacha’s pranks, check out “Who is America?” here…
 
https://www.youtube.com/watch?v=QkXeMoBPSDk
 
https://www.youtube.com/watch?v=4k4pMTsa1Kw
 
https://www.youtube.com/playlist?list=ELdWrrUpbus-BOcwM2LDR-KA
 
 
Lie Witness News - Did You Vote in the Midterms Today? https://youtu.be/UNKRZs_a5vk  
 
SUBSCRIBE to get the latest #KIMMEL: http://bit.ly/JKLSubscribe
 
Watch Mean Tweets: http://bit.ly/KimmelMT10
 
Connect with Jimmy Kimmel Live Online:
 
Visit the Jimmy Kimmel Live WEBSITE: http://bit.ly/JKLWebsite
Like Jimmy Kimmel on FACEBOOK: http://bit.ly/KimmelFB
Like Jimmy Kimmel Live on FACEBOOK: http://bit.ly/JKLFacebook
Follow @JimmyKimmel on TWITTER: http://bit.ly/KimmelTW
Follow Jimmy Kimmel Live on TWITTER: http://bit.ly/JKLTwitter
Follow Jimmy Kimmel Live on INSTAGRAM: http://bit.ly/JKLInstagram
 
About Jimmy Kimmel Live:
 
Jimmy Kimmel serves as host and executive producer of Emmy-winning ""Jimmy Kimmel Live,"" ABC's late-night talk show.

""Jimmy Kimmel Live"" is well known for its huge viral video successes with 5.6 billion views on YouTube alone.
Some of Kimmel's most popular comedy bits include - Mean Tweets, Lie Witness News, Jimmy's Twerk Fail Prank, Unnecessary Censorship, YouTube Challenge, The Baby Bachelor, Movie: The Movie, Handsome Men's Club, Jimmy Kimmel Lie Detective and music videos like ""I (Wanna) Channing All Over Your Tatum"" and a Blurred Lines parody with Robin Thicke, Pharrell, Jimmy and his security guard Guillermo.
Now in its sixteenth season, Kimmel's guests have included: Johnny Depp, Meryl Streep, Tom Cruise, Halle Berry, Harrison Ford, Jennifer Aniston, Will Ferrell, Katy Perry, Tom Hanks, Scarlett Johansson, Channing Tatum, George Clooney, Larry David, Charlize Theron, Mark Wahlberg, Kobe Bryant, Steve Carell, Hugh Jackman, Kristen Wiig, Jeff Bridges, Jennifer Garner, Ryan Gosling, Bryan Cranston, Jamie Foxx, Amy Poehler, Ben Affleck, Robert Downey Jr., Jake Gyllenhaal, Oprah, and unfortunately Matt Damon.

Sacha Baron Cohen on Pranking Politicians
https://youtu.be/kgepxyAAnps",,https://i.ytimg.com/vi/kgepxyAAnps/hqdefault.jpg,2020-10-22 10:16:52.117807,-1.7142857142857142,"['LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow']",Far Left,False,3,3kaJaDx51iw
18,byGJzMhcRSk,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1532643926.0,"""Gangster Rap"" Battle Ep. 3 Official Clip | Who Is America? | SHOWTIME","A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/byGJzMhcRSk/hqdefault.jpg,2020-10-22 10:16:52.117832,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,False,3,3kaJaDx51iw
19,4k4pMTsa1Kw,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1532371588.0,Official Clip ft. Jason Spencer | Ep.2 | Who Is America? | SHOWTIME,"A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get SHOWTIME merchandise now: https://s.sho.com/33FGC1D

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/4k4pMTsa1Kw/hqdefault.jpg,2020-10-22 10:16:52.117855,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,False,3,3kaJaDx51iw
20,bHvjHbL2utk,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1533584490.0,'Unboxing w/ Joe Arpaio' Ep. 4 Official Clip | Who Is America? | SHOWTIME,"A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/bHvjHbL2utk/hqdefault.jpg,2020-10-22 10:16:52.117877,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,False,3,3kaJaDx51iw
21,4k4pMTsa1Kw,SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,1532371588.0,Official Clip ft. Jason Spencer | Ep.2 | Who Is America? | SHOWTIME,"A comedy from Sacha Baron Cohen.

All Episodes Available Now, only on SHOWTIME.

#WhoIsAmerica 

Learn More About WHO IS AMERICA? https://s.sho.com/2JuGkPH

Subscribe to the SHOWTIME YouTube channel: http://goo.gl/esCMib

Get SHOWTIME merchandise now: https://s.sho.com/33FGC1D

Get more WHO IS AMERICA?:
Follow: https://twitter.com/SHOwhoisAmerica
Like: https://www.facebook.com/ShowtimeOnWatch/  
Instagram: https://www.instagram.com/showhoisamerica/
Website: http://www.sho.com/who-is-america",,https://i.ytimg.com/vi/4k4pMTsa1Kw/hqdefault.jpg,2020-10-22 10:16:52.505118,-0.5,"['PartisanLeft', 'Mainstream News']",Neutral,True,4,QkXeMoBPSDk
22,kgepxyAAnps,Jimmy Kimmel Live,UCa6vGFO9ty8v5KZJXQxdhaw,1541606641.0,Sacha Baron Cohen on Pranking Politicians,"Sacha talks about 'voting' in the midterm election, pranking politicians like former Vice President Dick Cheney, Rep. Dana Rohrabacher and former Rep. Jason Spencer, upsetting conservatives in Arizona with his plans to build a mega mosque, and needing a bullet proof clipboard – all for his very funny show 'Who is America?'

For more of Sacha’s pranks, check out “Who is America?” here…
 
https://www.youtube.com/watch?v=QkXeMoBPSDk
 
https://www.youtube.com/watch?v=4k4pMTsa1Kw
 
https://www.youtube.com/playlist?list=ELdWrrUpbus-BOcwM2LDR-KA
 
 
Lie Witness News - Did You Vote in the Midterms Today? https://youtu.be/UNKRZs_a5vk  
 
SUBSCRIBE to get the latest #KIMMEL: http://bit.ly/JKLSubscribe
 
Watch Mean Tweets: http://bit.ly/KimmelMT10
 
Connect with Jimmy Kimmel Live Online:
 
Visit the Jimmy Kimmel Live WEBSITE: http://bit.ly/JKLWebsite
Like Jimmy Kimmel on FACEBOOK: http://bit.ly/KimmelFB
Like Jimmy Kimmel Live on FACEBOOK: http://bit.ly/JKLFacebook
Follow @JimmyKimmel on TWITTER: http://bit.ly/KimmelTW
Follow Jimmy Kimmel Live on TWITTER: http://bit.ly/JKLTwitter
Follow Jimmy Kimmel Live on INSTAGRAM: http://bit.ly/JKLInstagram
 
About Jimmy Kimmel Live:
 
Jimmy Kimmel serves as host and executive producer of Emmy-winning ""Jimmy Kimmel Live,"" ABC's late-night talk show.

""Jimmy Kimmel Live"" is well known for its huge viral video successes with 5.6 billion views on YouTube alone.
Some of Kimmel's most popular comedy bits include - Mean Tweets, Lie Witness News, Jimmy's Twerk Fail Prank, Unnecessary Censorship, YouTube Challenge, The Baby Bachelor, Movie: The Movie, Handsome Men's Club, Jimmy Kimmel Lie Detective and music videos like ""I (Wanna) Channing All Over Your Tatum"" and a Blurred Lines parody with Robin Thicke, Pharrell, Jimmy and his security guard Guillermo.
Now in its sixteenth season, Kimmel's guests have included: Johnny Depp, Meryl Streep, Tom Cruise, Halle Berry, Harrison Ford, Jennifer Aniston, Will Ferrell, Katy Perry, Tom Hanks, Scarlett Johansson, Channing Tatum, George Clooney, Larry David, Charlize Theron, Mark Wahlberg, Kobe Bryant, Steve Carell, Hugh Jackman, Kristen Wiig, Jeff Bridges, Jennifer Garner, Ryan Gosling, Bryan Cranston, Jamie Foxx, Amy Poehler, Ben Affleck, Robert Downey Jr., Jake Gyllenhaal, Oprah, and unfortunately Matt Damon.

Sacha Baron Cohen on Pranking Politicians
https://youtu.be/kgepxyAAnps",,https://i.ytimg.com/vi/kgepxyAAnps/hqdefault.jpg,2020-10-22 10:16:52.505185,-1.7142857142857142,"['LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'LateNightTalkShow', 'PartisanLeft', 'SocialJustice', 'LateNightTalkShow']",Far Left,False,4,QkXeMoBPSDk
